Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2018-11;International;STUTTGART;PARIS EST;190.0;146.0;4.0;None;133.0;5.317919799;5.002112676;None;18.0;35.4212963;58.47323134889636;None;16.0;6.606690141;11.0;2.0;23.52941176;17.64705882;0.0;0.0;0.0;0.0
2018-11;International;PARIS LYON;ZURICH;240.0;147.0;0.0;None;25.0;17.78666667;2.724771689;None;29.0;40.89022989;10.76210046;None;29.0;10.76210046;20.0;4.0;14.28571429;3.571428571;0.0;32.14285714;7.142857143;3.571428571
2018-11;National;PARIS MONTPARNASSE;NANTES;129.0;2681.206158238173;7.0;None;48.0;7.150694444;0.313832659;None;365.28344208809136;19.09371069;3.350067476;None;32.0;3.350067476;32.0;0.0;20.75471698;22.64150943;43.39622642;11.32075472;72.0439601026586;0.0
2018-11;National;QUIMPER;PARIS MONTPARNASSE;1702.5938009787928;248.0;0.0;None;7.0;5.857142857;0.165322581;None;0.0;30.97380952;7.538844086;None;35.0;7.538844086;12.0;2.0;39.39393939;21.21212121;18.18181818;21.21212121;0.0;0.0
2018-11;National;PARIS MONTPARNASSE;ST MALO;166.0;87.0;2.0;None;9.0;6.172222222;0.169411765;None;6.0;0.0;1.756470588;None;5.0;1.756470588;2.0;0.0;16.66666667;33.33333333;0.0;33.33333333;16.66666667;0.0
2018-11;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;260.0;162.0;1.0;None;21.0;24.79047619;2.867701863;None;0.0;56.66979167;7.4626294;None;260.39253670473084;7.4626294;8.0;4.0;46.66666667;26.66666667;13.33333333;13.33333333;0.0;0.0
2018-11;National;PARIS MONTPARNASSE;TOURS;74.0;184.0;1.0;None;14.0;4.553571429;0.0;None;40.0;0.0;3.569672131;None;10.0;3.569672131;2.0;0.0;18.18181818;18.18181818;36.36363636;27.27272727;0.0;0.0
2018-11;National;PARIS EST;NANCY;1702.5938009787928;287.0;2.0;None;41.0;9.455284553;1.154385965;None;11.0;29.85666667;1.140350877;None;11.0;1.140350877;5.0;0.0;10.0;10.0;0.0;0.0;30.0;10.0
2018-11;National;STRASBOURG;PARIS EST;112.0;464.0;5.0;None;219.0;6.805251142;3.166594045;None;50.0;26.57566667;3.689941903;None;35.0;3.689941903;15.0;1.0;22.44897959;16.32653061;28.57142857;20.40816327;0.0;12.24489796
2018-11;National;DOUAI;PARIS NORD;77.0;2681.206158238173;1.0;None;0.0;4.239855072;1.14279732;None;53.0;12.15345912;3.769179229;None;10.0;3.769179229;0.0;0.0;15.0;30.0;198.7610364132147;0.0;0.0;2.5
2018-11;National;PARIS NORD;DUNKERQUE;114.0;0.0;1.0;None;53.0;0.0;1.654012346;None;27.0;21.66666667;3.033333333;None;17.0;3.033333333;5.0;0.0;11.53846154;11.53846154;19.23076923;53.84615385;3.846153846;0.0
2018-11;National;LILLE;PARIS NORD;63.0;0.0;94.94596247960848;None;167.0;5.019261477;1.388715278;None;96.0;13.27673611;2.407928241;None;30.0;0.0;7.0;0.0;11.95652174;25.0;29.34782609;20.65217391;72.0439601026586;3.260869565
2018-11;National;BORDEAUX ST JEAN;TOURCOING;299.0;28.0;0.0;None;6.0;2.466666667;0.611904762;None;3.0;45.33333333;7.392857143;None;3.0;7.392857143;2.0;1.0;0.0;33.33333333;33.33333333;0.0;0.0;0.0
2018-11;National;TOURCOING;MARSEILLE ST CHARLES;304.0;30.0;0.0;None;4.0;2.5;30.62165761769024;None;3.0;68.44444444;9.495555556;None;3.0;9.495555556;3.0;1.0;33.33333333;66.66666667;0.0;0.0;0.0;0.0
2018-11;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;181.0;183.0;94.94596247960848;None;31.0;11.67849462;1.576703499;None;43.0;29.0255814;8.289594843;None;31.0;8.289594843;0.0;0.0;14.28571429;30.95238095;198.7610364132147;21.42857143;7.142857143;0.0
2018-11;National;PARIS LYON;DIJON VILLE;95.0;453.0;6.0;None;71.0;19.04014085;2.691573453;None;54.0;40.85679012;5.325876212;None;0.0;0.0;0.0;0.0;24.52830189;9.433962264;18.86792453;35.8490566;11.32075472;0.0
2018-11;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78.0;201.0;0.0;None;29.0;13.80574713;1.53946932;None;45.0;23.08444444;5.74933665;None;18.0;0.0;10.0;0.0;25.0;28.57142857;7.142857143;21.42857143;17.85714286;0.0
2018-11;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81.0;215.0;1.0;None;872.2920065252855;8.884178744;5.753504673;None;37.0;0.0;3.120249221;None;15.0;3.120249221;8.0;8.0;28.125;15.625;21.875;12.5;15.625;6.25
2018-11;National;PARIS LYON;None;237.0;244.0;7.0;None;872.2920065252855;118.28872062060988;2.926300985;None;49.0;48.40306122;58.47323134889636;None;49.0;11.07194093;49.0;10.0;16.32653061;0.0;30.6122449;30.6122449;2.040816327;2.040816327
2018-11;National;PARIS LYON;VALENCE ALIXAN TGV;131.0;330.0;8.0;None;50.0;20.71033333;2.780072464;None;61.0;36.09972678;7.869099379;None;49.0;7.869099379;28.0;28.0;23.33333333;18.33333333;23.33333333;30.0;3.333333333;1.666666667
2018-11;National;LYON PART DIEU;MONTPELLIER;119.0;286.0;7.0;None;201.0;8.233333333;6.092891278;None;119.0;25.41204482;13.11911589;None;0.0;0.0;0.0;0.0;0.0;38.73873874;25.22522523;8.108108108;2.702702703;0.0
2018-11;International;GENEVE;PARIS LYON;194.0;212.0;3.0;None;139.0;3.568705036;2.629266348;None;22.0;53.50151515;6.642264753;None;22.0;6.642264753;14.0;7.0;45.45454545;13.63636364;13.63636364;18.18181818;9.090909091;0.0
2018-11;International;PARIS LYON;LAUSANNE;220.0;0.0;2.0;None;20.0;18.685;2.257011494;None;28.0;51.50238095;12.73425287;None;28.0;12.73425287;12.0;6.0;21.42857143;17.85714286;28.57142857;21.42857143;10.71428571;0.0
2018-11;International;ZURICH;PARIS LYON;242.0;145.0;0.0;None;73.0;1.433105023;1.076206897;None;7.0;0.0;58.47323134889636;None;7.0;3.482068966;3.0;3.0;28.57142857;14.28571429;28.57142857;14.28571429;0.0;14.28571429
2018-11;International;BARCELONA;PARIS LYON;389.0;0.0;0.0;None;34.0;0.0;1.85;None;19.0;34.52192982;11.4625;None;0.0;11.4625;0.0;0.0;57.89473684;218.65088787857883;15.78947368;5.263157895;0.0;0.0
2018-11;International;MARSEILLE ST CHARLES;MADRID;460.0;30.0;0.0;None;6.0;2.544444444;0.563888889;None;4.0;50.5;6.866666667;None;4.0;6.866666667;2.0;1.0;0.0;218.65088787857883;0.0;0.0;0.0;0.0
2018-11;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;145.0;734.0;12.0;None;60.0;9.245555556;0.363711911;None;0.0;27.19005848;2.012373038;None;44.0;2.012373038;15.0;5.0;19.64285714;35.71428571;21.42857143;14.28571429;72.0439601026586;1.785714286
2018-11;National;LAVAL;PARIS MONTPARNASSE;90.0;196.0;4.0;None;110.0;4.579848485;2.661284722;None;31.0;16.80215054;5.278819444;None;0.0;5.278819444;0.0;0.0;26.08695652;13.04347826;30.43478261;13.04347826;0.0;8.695652174
2018-11;National;PARIS MONTPARNASSE;POITIERS;95.0;447.0;3.0;None;47.0;8.040780142;0.382695195;None;0.0;15.06438356;4.414264264;None;22.0;4.414264264;6.0;2.0;18.86792453;218.65088787857883;30.18867925;20.75471698;5.660377358;3.773584906
2018-11;National;RENNES;PARIS MONTPARNASSE;101.0;569.0;7.0;None;303.0;0.0;3.958778173;None;163.0;17.71380368;58.47323134889636;None;72.0;6.519424674;20.0;3.0;29.56521739;26.08695652;21.73913043;15.65217391;1.739130435;5.217391304
2018-11;National;LYON PART DIEU;RENNES;236.0;93.0;3.0;None;71.0;10.0213615;8.009444444;None;19.0;42.2245614;11.03703704;None;19.0;346.4742866898222;10.0;4.0;10.52631579;21.05263158;26.31578947;36.84210526;0.0;5.263157895
2018-11;National;METZ;PARIS EST;85.0;302.0;2.0;None;129.0;6.892894057;2.975277778;None;64.0;14.10729167;3.6155;None;260.39253670473084;3.6155;6.0;6.0;3.50877193;218.65088787857883;0.0;14.03508772;15.78947368;1.754385965
2018-11;National;PARIS EST;REIMS;45.0;211.0;3.0;None;29.0;12.80862069;1.518990385;None;24.0;18.42916667;58.47323134889636;None;0.0;2.721314103;0.0;0.0;36.36363636;4.545454545;13.63636364;36.36363636;9.090909091;0.0
2018-11;National;PARIS NORD;LILLE;62.0;600.0;2.0;None;109.0;8.53440367;1.375557414;None;73.0;15.33812785;2.20613155;None;26.0;2.20613155;6.0;0.0;15.49295775;9.85915493;28.16901408;43.66197183;2.816901408;0.0
2018-11;National;LYON PART DIEU;LILLE;187.0;271.0;3.0;None;233.0;11.21065808;9.831902985;None;70.0;345.3266769288485;11.80485075;None;62.0;11.80485075;25.0;9.0;24.28571429;14.28571429;198.7610364132147;5.714285714;0.0;2.857142857
2418-11;National;NANTES;PARIS VAUGIRARD;144.0;60.0;0.0;None;872.2920065252855;12.16666667;3.083611111;None;10.0;35.205;7.076666667;None;7.0;7.076666667;4.0;2.0;20.0;20.0;198.7610364132147;10.0;0.0;0.0
2018-11;National;PARIS VAUGIRARD;BORDEAUX ST JEAN;166.0;60.0;0.0;None;10.0;13.43666667;1.556666667;None;5.0;28.20666667;2.3775;None;5.0;2.3775;2.0;0.0;20.0;20.0;20.0;40.0;0.0;0.0
2018-11;National;RENNES;PARIS VAUGIRARD;112.0;30.0;0.0;None;5.0;9.766666667;1.685;None;365.28344208809136;28.8875;4.681111111;None;4.0;4.681111111;2.0;0.0;50.0;25.0;25.0;0.0;0.0;0.0
2018-11;National;LYON PART DIEU;MARNE LA VALLEE;108.0;0.0;94.94596247960848;None;234.0;11.33019943;30.62165761769024;None;79.0;30.03881857;9.912515489;None;260.39253670473084;9.912515489;22.0;0.0;18.98734177;16.4556962;54.43037975;5.063291139;2.53164557;2.53164557
2018-11;National;MARNE LA VALLEE;LYON PART DIEU;109.0;311.0;5.0;None;0.0;7.47627551;4.88295207;None;52.0;30.92435897;6.368736383;None;39.0;6.368736383;14.0;6.0;29.41176471;13.7254902;19.60784314;29.41176471;0.0;75.91572970554272
2018-11;National;PARIS LYON;None;182.0;0.0;4.0;None;66.0;17.58030303;2.294110855;None;62.0;39.05215054;7.459892225;None;59.0;7.459892225;31.0;31.0;22.58064516;17.74193548;20.96774194;37.09677419;1.612903226;0.0
2018-11;National;None;PARIS LYON;0.0;0.0;0.0;None;164.0;0.0;2.047144075;None;40.0;51.34871795;6.937638534;None;40.0;6.937638534;24.0;10.0;0.0;33.33333333;0.0;23.07692308;2.564102564;2.564102564
2018-11;National;ANNECY;PARIS LYON;224.0;188.0;1.0;None;0.0;7.875;0.336898396;None;49.0;34.8792517;0.0;None;49.0;10.59919786;24.0;5.0;24.48979592;28.57142857;30.6122449;10.20408163;2.040816327;4.081632653
2018-11;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131.0;197.0;2.0;None;32.0;16.19791667;2.373418803;None;21.0;56.13492063;6.197350427;None;19.0;6.197350427;11.0;6.0;47.61904762;33.33333333;9.523809524;4.761904762;4.761904762;0.0
2018-11;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;182.0;194.0;0.0;None;872.2920065252855;11.17507375;6.602083333;None;64.0;32.55;11.45824653;None;53.0;11.45824653;29.0;7.0;26.5625;26.5625;34.375;7.8125;72.0439601026586;1.5625
2018-11;National;PARIS LYON;GRENOBLE;185.0;246.0;0.0;None;35.0;20.74571429;2.525646259;None;39.0;49.24358974;8.636734694;None;39.0;346.4742866898222;27.0;11.0;31.57894737;23.68421053;18.42105263;190.4200842324105;5.263157895;0.0
2018-11;National;MONTPELLIER;PARIS LYON;206.0;307.0;5.0;None;129.0;12.0251938;5.168211921;None;0.0;43.15820513;10.71539735;None;65.0;0.0;39.0;15.0;43.07692308;32.30769231;13.84615385;7.692307692;72.0439601026586;0.0
2018-11;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168.0;113.0;1.0;None;19.0;5.662280702;0.854761905;None;19.0;26.50614035;5.510416667;None;260.39253670473084;0.0;5.0;2.0;21.05263158;218.65088787857883;5.263157895;21.05263158;0.0;5.263157895
2018-11;International;PARIS EST;STUTTGART;1702.5938009787928;146.0;0.0;None;26.0;13.20576923;2.311073059;None;14.0;45.02142857;7.792579909;None;14.0;7.792579909;0.0;0.0;23.07692308;23.07692308;15.38461538;30.76923077;72.0439601026586;0.0
2018-11;International;ITALIE;PARIS LYON;446.0;92.0;1.0;None;74.0;6.162162162;5.076923077;None;0.0;34.75656566;14.42344322;None;33.0;14.42344322;15.0;5.0;33.33333333;18.18181818;39.39393939;6.060606061;0.0;0.0
2018-11;International;MADRID;MARSEILLE ST CHARLES;454.0;30.0;0.0;None;0.0;3.888888889;0.933333333;None;9.0;0.0;16.26833333;None;9.0;16.26833333;0.0;0.0;22.22222222;33.33333333;11.11111111;11.11111111;0.0;22.22222222
2018-11;National;PARIS MONTPARNASSE;ANGOULEME;129.0;230.0;2.0;None;23.0;6.396376812;0.0;None;35.0;16.90904762;58.47323134889636;None;12.0;4.14744152;1.0;1.0;20.58823529;20.58823529;35.29411765;11.76470588;2.941176471;0.0
2018-11;National;ANGOULEME;PARIS MONTPARNASSE;127.0;266.0;9.0;None;155.0;6.105483871;3.808949416;None;64.0;25.20755208;7.877885863;None;36.0;7.877885863;13.0;2.0;0.0;23.4375;34.375;10.9375;3.125;9.375
2018-11;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;143.0;808.0;20.0;None;232.0;11.23843391;3.232910321;None;117.0;31.38504274;0.0;None;85.0;6.134729272;32.0;10.0;27.27272727;22.72727273;24.54545455;16.36363636;2.727272727;6.363636364
2018-11;National;BREST;PARIS MONTPARNASSE;227.0;273.0;1.0;None;10.0;7.9;0.293933824;None;40.0;27.22458333;7.281066176;None;40.0;7.281066176;11.0;1.0;39.39393939;21.21212121;0.0;18.18181818;0.0;3.03030303
2018-11;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;168.0;215.0;2.0;None;13.0;118.28872062060988;0.305164319;None;38.0;19.98245614;5.775821596;None;24.0;5.775821596;7.0;0.0;6.666666667;0.0;40.0;20.0;6.666666667;75.91572970554272
2018-11;National;PARIS MONTPARNASSE;LAVAL;86.0;212.0;3.0;None;18.0;10.94259259;30.62165761769024;None;41.0;16.19065041;58.47323134889636;None;260.39253670473084;4.664673046;0.0;0.0;25.0;33.33333333;12.5;4.166666667;72.0439601026586;12.5
2018-11;National;PARIS MONTPARNASSE;LE MANS;1702.5938009787928;406.0;0.0;None;40.0;9.184583333;0.474483044;None;69.0;11.55;2.424234905;None;16.0;2.424234905;4.0;0.0;11.76470588;29.41176471;23.52941176;0.0;5.882352941;2.941176471
2018-11;National;NANTES;PARIS MONTPARNASSE;132.0;492.0;7.0;None;194.0;5.071219931;1.988694158;None;78.0;24.77029915;5.480309278;None;43.0;5.480309278;43.0;6.0;12.82051282;32.05128205;41.02564103;0.0;1.282051282;1.282051282
2018-11;National;PARIS MONTPARNASSE;QUIMPER;222.0;256.0;0.0;None;22.0;6.959090909;0.062174479;None;20.0;38.65;4.84375;None;20.0;4.84375;9.0;3.0;0.0;31.57894737;15.78947368;21.05263158;72.0439601026586;5.263157895
2018-11;National;ST MALO;PARIS MONTPARNASSE;170.0;73.0;1.0;None;11.0;3.28030303;0.602083333;None;11.0;26.76363636;5.860416667;None;7.0;5.860416667;3.0;0.0;9.090909091;45.45454545;18.18181818;190.4200842324105;0.0;9.090909091
2018-11;National;PARIS EST;METZ;85.0;309.0;2.0;None;40.0;9.355416667;1.007654723;None;28.0;17.39702381;58.47323134889636;None;13.0;1.459446254;5.0;0.0;34.61538462;0.0;19.23076923;23.07692308;19.23076923;0.0
2018-11;National;NANCY;PARIS EST;93.0;292.0;1.0;None;66.0;7.959848485;1.863917526;None;29.0;345.3266769288485;1.950057274;None;0.0;346.4742866898222;0.0;0.0;14.28571429;28.57142857;198.7610364132147;21.42857143;3.571428571;0.0
2018-11;National;LILLE;LYON PART DIEU;191.0;275.0;5.0;None;98.0;6.884013605;2.565740741;None;365.28344208809136;34.45299145;6.232777778;None;33.0;6.232777778;12.0;5.0;25.64102564;10.25641026;23.07692308;35.8974359;5.128205128;0.0
2018-11;National;MARSEILLE ST CHARLES;LILLE;0.0;182.0;3.0;None;45.0;8.532962963;2.076722533;None;44.0;39.40492424;58.47323134889636;None;44.0;12.35260708;0.0;0.0;0.0;18.18181818;45.45454545;9.090909091;0.0;0.0
2018-11;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;142.0;60.0;0.0;None;10.0;3.98;0.721111111;None;5.0;37.88;1.342777778;None;4.0;1.342777778;3.0;1.0;218.89587774190275;20.0;20.0;0.0;0.0;0.0
2018-11;National;MARSEILLE ST CHARLES;TOURCOING;297.0;2681.206158238173;0.0;None;3.0;13.08888889;0.731666667;None;5.0;345.3266769288485;12.16666667;None;5.0;12.16666667;3.0;3.0;20.0;0.0;60.0;0.0;72.0439601026586;0.0
2018-11;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;210.0;303.0;3.0;None;872.2920065252855;9.606944444;1.708277778;None;47.0;41.61843972;8.188611111;None;47.0;8.188611111;21.0;9.0;21.27659574;21.27659574;40.42553191;14.89361702;2.127659574;0.0
2018-11;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128.0;194.0;3.0;None;25.0;17.40266667;1.892233857;None;16.0;46.634375;5.546422339;None;15.0;346.4742866898222;11.0;2.0;0.0;13.33333333;6.666666667;26.66666667;13.33333333;0.0
2018-11;National;DIJON VILLE;PARIS LYON;98.0;0.0;0.0;None;872.2920065252855;0.0;6.028115265;None;54.0;40.70524691;5.552842679;None;39.0;5.552842679;20.0;10.0;31.48148148;22.22222222;31.48148148;9.259259259;3.703703704;1.851851852
2018-11;National;GRENOBLE;PARIS LYON;184.0;235.0;0.0;None;31.0;5.774193548;0.761702128;None;36.0;49.34351852;58.47323134889636;None;36.0;8.468723404;22.0;11.0;25.0;27.77777778;16.66666667;19.44444444;11.11111111;0.0
2018-11;National;PARIS LYON;NIMES;1702.5938009787928;270.0;5.0;None;41.0;21.61585366;2.899874214;None;56.0;33.49255952;0.0;None;41.0;8.195849057;41.0;6.0;20.75471698;28.30188679;20.75471698;24.52830189;1.886792453;3.773584906
2018-11;National;NIMES;PARIS LYON;176.0;307.0;5.0;None;200.0;11.86633333;7.956181015;None;87.0;35.32088123;10.71539735;None;65.0;10.71539735;39.0;15.0;36.7816092;35.63218391;13.79310345;190.4200842324105;3.448275862;0.0
2018-11;National;None;PARIS LYON;1702.5938009787928;264.0;3.0;None;76.0;16.55197368;4.888697318;None;51.0;61.51666667;13.15236271;None;51.0;13.15236271;35.0;19.0;41.17647059;218.65088787857883;11.76470588;190.4200842324105;0.0;5.882352941
2018-11;National;MARSEILLE ST CHARLES;LYON PART DIEU;102.0;537.0;7.0;None;0.0;118.28872062060988;2.421792453;None;116.0;28.00272989;9.106069182;None;75.0;9.106069182;28.0;0.0;11.50442478;15.92920354;46.01769912;15.04424779;9.734513274;1.769911504
2018-11;International;LAUSANNE;PARIS LYON;223.0;142.0;2.0;None;107.0;4.79423676;0.0;None;21.0;51.7031746;9.08;None;21.0;9.08;0.0;0.0;23.80952381;23.80952381;28.57142857;9.523809524;9.523809524;4.761904762
2018-11;National;LE MANS;PARIS MONTPARNASSE;61.0;2681.206158238173;9.0;None;227.0;6.592217327;4.224542125;None;130.0;15.3274359;6.228113553;None;36.0;6.228113553;12.0;5.0;13.92405063;35.44303797;31.64556962;0.0;2.53164557;5.063291139
2018-11;National;TOURS;PARIS MONTPARNASSE;76.0;189.0;3.0;None;0.0;8.802688172;1.460125448;None;39.0;20.61837607;4.63718638;None;12.0;4.63718638;8.0;4.0;15.0;20.0;25.0;30.0;5.0;5.0
2018-11;National;VANNES;PARIS MONTPARNASSE;157.0;265.0;0.0;None;148.0;0.0;3.148358586;None;63.0;23.38412698;7.731186869;None;37.0;7.731186869;13.0;2.0;30.50847458;218.65088787857883;18.6440678;25.42372881;0.0;3.389830508
2018-11;National;PARIS EST;STRASBOURG;113.0;467.0;5.0;None;66.0;0.0;30.62165761769024;None;26.0;0.0;2.317568543;None;0.0;0.0;0.0;0.0;26.92307692;19.23076923;19.23076923;26.92307692;7.692307692;0.0
2018-11;National;PARIS NORD;DOUAI;67.0;200.0;0.0;None;31.0;9.764516129;1.191416667;None;25.0;17.80333333;1.58425;None;13.0;1.58425;5.0;0.0;25.0;16.66666667;25.0;190.4200842324105;0.0;0.0
2018-11;National;LILLE;MARSEILLE ST CHARLES;0.0;0.0;3.0;None;39.0;6.775213675;1.517411546;None;37.0;38.64414414;0.0;None;37.0;10.84897579;14.0;5.0;24.32432432;13.51351351;24.32432432;24.32432432;8.108108108;5.405405405
2018-11;National;BELLEGARDE (AIN);PARIS LYON;162.0;219.0;3.0;None;119.0;4.587114846;2.615740741;None;29.0;43.84195402;6.383719136;None;22.0;6.383719136;0.0;0.0;37.93103448;17.24137931;0.0;13.79310345;6.896551724;75.91572970554272
2018-11;National;LYON PART DIEU;PARIS LYON;120.0;0.0;3.0;None;451.0;5.147265336;3.878376206;None;75.0;345.3266769288485;4.346087889;None;55.0;4.346087889;24.0;8.0;28.16901408;23.94366197;12.67605634;18.30985915;7.042253521;9.85915493
2018-11;National;PARIS LYON;MACON LOCHE;0.0;202.0;94.94596247960848;None;34.0;12.74411765;1.835986733;None;28.0;37.08928571;5.849004975;None;19.0;346.4742866898222;11.0;5.0;25.0;10.71428571;25.0;190.4200842324105;7.142857143;0.0
2018-11;National;MARSEILLE ST CHARLES;PARIS LYON;197.0;428.0;1.0;None;120.0;8.743194444;0.0;None;56.0;53.27321429;8.584855582;None;56.0;8.584855582;36.0;15.0;30.35714286;32.14285714;7.142857143;21.42857143;5.357142857;3.571428571
2018-11;National;MULHOUSE VILLE;PARIS LYON;168.0;316.0;1.0;None;144.0;7.135416667;3.114973545;None;42.0;45.58214286;6.382751323;None;32.0;6.382751323;19.0;10.0;34.14634146;21.95121951;24.3902439;12.19512195;0.0;4.87804878
2018-11;National;VALENCE ALIXAN TGV;PARIS LYON;133.0;285.0;5.0;None;0.0;11.71831597;8.15202381;None;69.0;34.91425121;8.75422619;None;54.0;8.75422619;30.0;9.0;31.88405797;218.65088787857883;13.04347826;10.14492754;4.347826087;5.797101449
2018-11;International;FRANCFORT;PARIS EST;218.0;171.0;6.0;None;872.2920065252855;5.896135266;2.694444444;None;21.0;38.5452381;0.0;None;18.0;7.25959596;7.0;2.0;28.57142857;14.28571429;38.0952381;0.0;0.0;0.0
2018-11;International;PARIS LYON;ITALIE;433.0;92.0;0.0;None;15.0;12.76333333;1.64047619;None;17.0;33.70588235;6.186813187;None;17.0;6.186813187;7.0;7.0;11.76470588;47.05882353;0.0;23.52941176;72.0439601026586;0.0
2018-12;National;PARIS MONTPARNASSE;BREST;222.0;267.0;0.0;None;38.0;0.0;1.307990012;None;19.0;35.05263158;4.172284644;None;19.0;4.172284644;9.0;2.0;15.78947368;47.36842105;10.52631579;15.78947368;0.0;10.52631579
2018-12;National;BREST;PARIS MONTPARNASSE;226.0;268.0;1.0;None;0.0;10.33333333;0.348314607;None;21.0;0.0;0.0;None;21.0;6.318851436;5.0;3.0;25.0;25.0;25.0;190.4200842324105;72.0439601026586;0.0
2018-12;National;PARIS MONTPARNASSE;LE MANS;57.0;437.0;1.0;None;59.0;7.978248588;0.778172783;None;71.0;13.50469484;2.290443425;None;16.0;0.0;3.0;2.0;14.89361702;25.53191489;36.17021277;17.0212766;6.382978723;0.0
2018-12;National;PARIS MONTPARNASSE;POITIERS;93.0;486.0;0.0;None;57.0;6.602631579;0.0;None;66.0;345.3266769288485;4.016838843;None;32.0;4.016838843;13.0;2.0;18.0;218.65088787857883;32.0;190.4200842324105;0.0;0.0
2018-12;National;PARIS MONTPARNASSE;QUIMPER;221.0;257.0;1.0;None;41.0;12.49146341;1.610286458;None;21.0;44.33333333;5.19140625;None;21.0;5.19140625;12.0;5.0;0.0;33.33333333;4.761904762;23.80952381;0.0;4.761904762
2018-12;National;PARIS MONTPARNASSE;VANNES;151.0;261.0;1.0;None;42.0;12.36111111;1.607692308;None;0.0;27.72093023;6.069230769;None;0.0;6.069230769;0.0;0.0;25.58139535;32.55813953;6.976744186;23.25581395;0.0;11.62790698
2018-12;National;METZ;PARIS EST;85.0;294.0;3.0;None;146.0;8.63847032;4.402691867;None;365.28344208809136;345.3266769288485;7.410252005;None;32.0;7.410252005;17.0;0.0;17.56756757;12.16216216;35.13513514;28.37837838;2.702702703;4.054054054
2018-12;National;PARIS EST;REIMS;45.0;211.0;1.0;None;37.0;19.21306306;3.234920635;None;30.0;345.3266769288485;4.650952381;None;17.0;4.650952381;8.0;0.0;21.42857143;218.65088787857883;21.42857143;28.57142857;7.142857143;0.0
2018-12;National;PARIS NORD;ARRAS;49.0;285.0;6.0;None;872.2920065252855;12.48043478;1.864456392;None;47.0;21.24219858;3.904360812;None;21.0;3.904360812;8.0;3.0;19.14893617;23.40425532;29.78723404;21.27659574;2.127659574;4.255319149
2018-12;National;DOUAI;PARIS NORD;77.0;197.0;4.0;None;33.0;9.176767677;1.736960276;None;49.0;14.5877551;4.483074266;None;11.0;4.483074266;4.0;4.0;11.36363636;0.0;54.54545455;15.90909091;13.63636364;2.272727273
2018-12;National;LYON PART DIEU;LILLE;186.0;237.0;5.0;None;173.0;8.91628131;6.730675287;None;60.0;27.69944444;10.32313218;None;47.0;10.32313218;20.0;3.0;24.13793103;5.172413793;37.93103448;13.79310345;15.51724138;0.0
